Customer_ID,Customer_Name,Gender,Age,City,Customer_Segment,Region
CUST0932,Customer_932,Female,42,Hyderabad,Home Office,South
CUST0933,Customer_933,Female,47,Pune,Corporate,West
CUST0934,Customer_934,Male,26,Pune,Consumer,West
CUST0935,Customer_935,Male,38,Bangalore,Home Office,South
CUST0936,Customer_936,Male,37,Ahmedabad,Consumer,West
CUST0937,Customer_937,Male,36,Delhi,Home Office,North
CUST0938,Customer_938,Female,36,Delhi,Consumer,North
CUST0939,Customer_939,Male,29,Hyderabad,Consumer,South
CUST0940,Customer_940,Female,54,Mumbai,Home Office,West
CUST0941,Customer_941,Male,59,Mumbai,Consumer,West
CUST0942,Customer_942,Female,34,Pune,Consumer,West
CUST0943,Customer_943,Female,54,Pune,Consumer,West
CUST0944,Customer_944,Female,56,Chennai,Home Office,South
CUST0945,Customer_945,Male,45,Kolkata,Corporate,East
CUST0946,Customer_946,Male,58,Ahmedabad,Corporate,West
CUST0947,Customer_947,Male,52,Hyderabad,Consumer,South
CUST0948,Customer_948,Female,64,Kolkata,Corporate,East
CUST0949,Customer_949,Female,35,Kolkata,Consumer,East
CUST0950,Customer_950,Female,31,Bangalore,Consumer,South
CUST0951,Customer_951,Female,52,Kolkata,Corporate,East
CUST0952,Customer_952,Female,61,Bangalore,Consumer,South
CUST0953,Customer_953,Male,58,Kolkata,Consumer,East
CUST0954,Customer_954,Female,24,Hyderabad,Consumer,South
CUST0955,Customer_955,Male,58,Bangalore,Consumer,South
CUST0956,Customer_956,Male,30,Mumbai,Home Office,West
CUST0957,Customer_957,Male,35,Bangalore,Consumer,South
CUST0958,Customer_958,Male,54,Bangalore,Corporate,South
CUST0959,Customer_959,Male,30,Hyderabad,Consumer,South
CUST0960,Customer_960,Female,53,Hyderabad,Consumer,South
CUST0961,Customer_961,Male,48,Bangalore,Consumer,South
CUST0962,Customer_962,Female,19,Ahmedabad,Corporate,West
CUST0963,Customer_963,Male,33,Delhi,Consumer,North
CUST0964,Customer_964,Male,26,Ahmedabad,Home Office,West
CUST0965,Customer_965,Male,26,Hyderabad,Corporate,South
CUST0966,Customer_966,Male,55,Ahmedabad,Consumer,West
CUST0967,Customer_967,Female,28,Ahmedabad,Consumer,West
CUST0968,Customer_968,Male,39,Chennai,Home Office,South
CUST0969,Customer_969,Female,50,Chennai,Corporate,South
CUST0970,Customer_970,Male,53,Mumbai,Consumer,West
CUST0971,Customer_971,Female,62,Kolkata,Consumer,East
CUST0972,Customer_972,Female,40,Bangalore,Corporate,South
CUST0973,Customer_973,Female,62,Delhi,Corporate,North
CUST0974,Customer_974,Male,62,Mumbai,Consumer,West
CUST0975,Customer_975,Male,51,Bangalore,Home Office,South
CUST0976,Customer_976,Male,26,Ahmedabad,Home Office,West
CUST0977,Customer_977,Female,41,Hyderabad,Consumer,South
CUST0978,Customer_978,Male,25,Chennai,Home Office,South
CUST0979,Customer_979,Male,24,Pune,Consumer,West
CUST0980,Customer_980,Female,53,Delhi,Consumer,North
CUST0981,Customer_981,Male,35,Ahmedabad,Consumer,West
CUST0982,Customer_982,Female,20,Pune,Consumer,West
CUST0983,Customer_983,Male,45,Chennai,Corporate,South
CUST0984,Customer_984,Male,23,Ahmedabad,Consumer,West
CUST0985,Customer_985,Female,61,Kolkata,Consumer,East
CUST0986,Customer_986,Male,61,Kolkata,Consumer,East
CUST0987,Customer_987,Female,38,Pune,Consumer,West
CUST0988,Customer_988,Male,45,Hyderabad,Consumer,South
CUST0989,Customer_989,Male,57,Ahmedabad,Corporate,West
CUST0990,Customer_990,Female,18,Bangalore,Consumer,South
CUST0991,Customer_991,Female,53,Ahmedabad,Home Office,West
CUST0992,Customer_992,Female,38,Hyderabad,Corporate,South
CUST0993,Customer_993,Male,60,Ahmedabad,Consumer,West
CUST0994,Customer_994,Female,52,Pune,Home Office,West
CUST0995,Customer_995,Male,30,Hyderabad,Consumer,South
CUST0996,Customer_996,Male,27,Chennai,Consumer,South
CUST0997,Customer_997,Female,61,Delhi,Consumer,North
CUST0998,Customer_998,Male,64,Hyderabad,Consumer,South
CUST0999,Customer_999,Female,27,Ahmedabad,Consumer,West
CUST1000,Customer_1000,Male,63,Chennai,Corporate,South
CUST1001,Customer_1001,Male,30,Delhi,Consumer,North
CUST1002,Customer_1002,Male,54,Kolkata,Corporate,East
CUST1003,Customer_1003,Female,55,Bangalore,Consumer,South
CUST1004,Customer_1004,Female,41,Pune,Corporate,West
CUST1005,Customer_1005,Female,19,Ahmedabad,Consumer,West
CUST1006,Customer_1006,Female,39,Ahmedabad,Consumer,West
CUST1007,Customer_1007,Female,34,Kolkata,Consumer,East
CUST1008,Customer_1008,Female,53,Bangalore,Consumer,South
CUST1009,Customer_1009,Male,31,Kolkata,Consumer,East
CUST1010,Customer_1010,Male,27,Mumbai,Corporate,West
CUST1011,Customer_1011,Male,52,Kolkata,Consumer,East
CUST1012,Customer_1012,Female,42,Chennai,Corporate,South
CUST1013,Customer_1013,Female,20,Delhi,Corporate,North
CUST1014,Customer_1014,Male,64,Ahmedabad,Home Office,West
CUST1015,Customer_1015,Female,55,Kolkata,Consumer,East
CUST1016,Customer_1016,Female,34,Ahmedabad,Consumer,West
CUST1017,Customer_1017,Male,29,Hyderabad,Home Office,South
CUST1018,Customer_1018,Female,41,Bangalore,Corporate,South
CUST1019,Customer_1019,Female,46,Kolkata,Consumer,East
CUST1020,Customer_1020,Male,60,Delhi,Consumer,North
CUST1021,Customer_1021,Female,42,Chennai,Consumer,South
CUST1022,Customer_1022,Male,53,Mumbai,Consumer,West
CUST1023,Customer_1023,Female,43,Ahmedabad,Corporate,West
CUST1024,Customer_1024,Female,55,Bangalore,Consumer,South
CUST1025,Customer_1025,Female,18,Pune,Consumer,West
CUST1026,Customer_1026,Male,37,Delhi,Consumer,North
CUST1027,Customer_1027,Female,45,Pune,Consumer,West
CUST1028,Customer_1028,Female,33,Delhi,Corporate,North
CUST1029,Customer_1029,Male,64,Delhi,Corporate,North
CUST1030,Customer_1030,Female,34,Chennai,Consumer,South
CUST1031,Customer_1031,Male,57,Chennai,Home Office,South
CUST1032,Customer_1032,Female,45,Chennai,Consumer,South
CUST1033,Customer_1033,Male,29,Kolkata,Consumer,East
CUST1034,Customer_1034,Male,44,Hyderabad,Consumer,South
CUST1035,Customer_1035,Male,59,Delhi,Consumer,North
CUST1036,Customer_1036,Female,64,Bangalore,Consumer,South
CUST1037,Customer_1037,Male,47,Pune,Consumer,West
CUST1038,Customer_1038,Female,58,Chennai,Corporate,South
CUST1039,Customer_1039,Male,51,Kolkata,Consumer,East
CUST1040,Customer_1040,Male,54,Chennai,Corporate,South
CUST1041,Customer_1041,Male,23,Pune,Consumer,West
CUST1042,Customer_1042,Female,24,Pune,Home Office,West
CUST1043,Customer_1043,Male,49,Ahmedabad,Corporate,West
CUST1044,Customer_1044,Female,49,Delhi,Consumer,North
CUST1045,Customer_1045,Female,42,Chennai,Corporate,South
CUST1046,Customer_1046,Female,50,Pune,Consumer,West
CUST1047,Customer_1047,Male,24,Hyderabad,Corporate,South
CUST1048,Customer_1048,Male,29,Hyderabad,Consumer,South
CUST1049,Customer_1049,Female,33,Chennai,Consumer,South
CUST1050,Customer_1050,Male,33,Kolkata,Corporate,East
CUST1051,Customer_1051,Female,60,Pune,Consumer,West
CUST1052,Customer_1052,Male,53,Ahmedabad,Consumer,West
CUST1053,Customer_1053,Female,30,Delhi,Corporate,North
CUST1054,Customer_1054,Female,24,Delhi,Consumer,North
CUST1055,Customer_1055,Female,53,Kolkata,Consumer,East
CUST1056,Customer_1056,Male,64,Ahmedabad,Consumer,West
CUST1057,Customer_1057,Female,26,Delhi,Consumer,North
CUST1058,Customer_1058,Male,49,Ahmedabad,Home Office,West
CUST1059,Customer_1059,Male,28,Mumbai,Consumer,West
CUST1060,Customer_1060,Female,25,Chennai,Consumer,South
CUST1061,Customer_1061,Female,50,Delhi,Corporate,North
CUST1062,Customer_1062,Female,40,Hyderabad,Corporate,South
CUST1063,Customer_1063,Female,42,Pune,Consumer,West
CUST1064,Customer_1064,Male,25,Ahmedabad,Consumer,West
CUST1065,Customer_1065,Male,62,Ahmedabad,Home Office,West
CUST1066,Customer_1066,Female,39,Bangalore,Corporate,South
CUST1067,Customer_1067,Male,21,Kolkata,Consumer,East
CUST1068,Customer_1068,Male,57,Bangalore,Consumer,South
CUST1069,Customer_1069,Male,20,Delhi,Consumer,North
CUST1070,Customer_1070,Male,46,Bangalore,Consumer,South
CUST1071,Customer_1071,Male,58,Bangalore,Consumer,South
CUST1072,Customer_1072,Male,46,Mumbai,Home Office,West
CUST1073,Customer_1073,Male,51,Ahmedabad,Consumer,West
CUST1074,Customer_1074,Male,51,Hyderabad,Corporate,South
CUST1075,Customer_1075,Female,45,Kolkata,Consumer,East
CUST1076,Customer_1076,Male,30,Hyderabad,Corporate,South
CUST1077,Customer_1077,Male,32,Mumbai,Corporate,West
CUST1078,Customer_1078,Female,40,Mumbai,Consumer,West
CUST1079,Customer_1079,Male,61,Bangalore,Consumer,South
CUST1080,Customer_1080,Female,43,Chennai,Consumer,South
CUST1081,Customer_1081,Female,21,Ahmedabad,Home Office,West
CUST1082,Customer_1082,Male,43,Pune,Home Office,West
CUST1083,Customer_1083,Male,57,Ahmedabad,Consumer,West
CUST1084,Customer_1084,Female,26,Pune,Consumer,West
CUST1085,Customer_1085,Female,22,Bangalore,Consumer,South
CUST1086,Customer_1086,Male,49,Pune,Corporate,West
CUST1087,Customer_1087,Female,37,Mumbai,Consumer,West
CUST1088,Customer_1088,Male,28,Hyderabad,Consumer,South
CUST1089,Customer_1089,Female,32,Pune,Consumer,West
CUST1090,Customer_1090,Male,49,Ahmedabad,Consumer,West
CUST1091,Customer_1091,Female,45,Kolkata,Corporate,East
CUST1092,Customer_1092,Female,39,Bangalore,Consumer,South
CUST1093,Customer_1093,Female,58,Chennai,Consumer,South
CUST1094,Customer_1094,Male,34,Bangalore,Consumer,South
CUST1095,Customer_1095,Male,43,Delhi,Consumer,North
CUST1096,Customer_1096,Male,61,Bangalore,Consumer,South
CUST1097,Customer_1097,Male,24,Mumbai,Home Office,West
CUST1098,Customer_1098,Male,59,Hyderabad,Corporate,South
CUST1099,Customer_1099,Female,43,Hyderabad,Consumer,South
CUST1100,Customer_1100,Male,42,Kolkata,Consumer,East
CUST1101,Customer_1101,Male,27,Pune,Home Office,West
CUST1102,Customer_1102,Female,62,Mumbai,Consumer,West
CUST1103,Customer_1103,Female,36,Delhi,Consumer,North
CUST1104,Customer_1104,Female,28,Mumbai,Home Office,West
CUST1105,Customer_1105,Female,30,Bangalore,Corporate,South
CUST1106,Customer_1106,Male,25,Mumbai,Home Office,West
CUST1107,Customer_1107,Male,57,Mumbai,Home Office,West
CUST1108,Customer_1108,Female,21,Kolkata,Home Office,East
CUST1109,Customer_1109,Female,64,Delhi,Consumer,North
CUST1110,Customer_1110,Male,48,Bangalore,Consumer,South
CUST1111,Customer_1111,Female,45,Chennai,Consumer,South
CUST1112,Customer_1112,Male,28,Kolkata,Consumer,East
CUST1113,Customer_1113,Male,60,Chennai,Consumer,South
CUST1114,Customer_1114,Male,18,Kolkata,Consumer,East
CUST1115,Customer_1115,Female,64,Hyderabad,Consumer,South
CUST1116,Customer_1116,Female,55,Ahmedabad,Consumer,West
CUST1117,Customer_1117,Male,41,Kolkata,Consumer,East
CUST1118,Customer_1118,Female,64,Pune,Consumer,West
CUST1119,Customer_1119,Male,48,Mumbai,Consumer,West
CUST1120,Customer_1120,Male,58,Hyderabad,Corporate,South
CUST1121,Customer_1121,Female,63,Delhi,Consumer,North
CUST1122,Customer_1122,Female,43,Chennai,Consumer,South
CUST1123,Customer_1123,Female,22,Ahmedabad,Corporate,West
CUST1124,Customer_1124,Female,37,Ahmedabad,Consumer,West
CUST1125,Customer_1125,Female,58,Kolkata,Consumer,East
CUST1126,Customer_1126,Female,28,Mumbai,Consumer,West
CUST1127,Customer_1127,Male,50,Delhi,Consumer,North
CUST1128,Customer_1128,Male,55,Pune,Home Office,West
CUST1129,Customer_1129,Male,44,Delhi,Consumer,North
CUST1130,Customer_1130,Male,51,Mumbai,Corporate,West
CUST1131,Customer_1131,Female,32,Pune,Consumer,West
CUST1132,Customer_1132,Male,49,Delhi,Consumer,North
CUST1133,Customer_1133,Male,38,Pune,Consumer,West
CUST1134,Customer_1134,Male,63,Kolkata,Consumer,East
CUST1135,Customer_1135,Female,22,Kolkata,Consumer,East
CUST1136,Customer_1136,Male,23,Mumbai,Consumer,West
CUST1137,Customer_1137,Female,55,Mumbai,Consumer,West
CUST1138,Customer_1138,Male,39,Pune,Consumer,West
CUST1139,Customer_1139,Male,35,Bangalore,Consumer,South
CUST1140,Customer_1140,Female,31,Hyderabad,Home Office,South
CUST1141,Customer_1141,Female,27,Ahmedabad,Consumer,West
CUST1142,Customer_1142,Male,63,Delhi,Consumer,North
CUST1143,Customer_1143,Female,30,Delhi,Consumer,North
CUST1144,Customer_1144,Female,48,Bangalore,Consumer,South
CUST1145,Customer_1145,Male,47,Bangalore,Corporate,South
CUST1146,Customer_1146,Female,20,Bangalore,Consumer,South
CUST1147,Customer_1147,Female,47,Chennai,Corporate,South
CUST1148,Customer_1148,Female,23,Chennai,Consumer,South
CUST1149,Customer_1149,Female,46,Pune,Corporate,West
CUST1150,Customer_1150,Female,25,Chennai,Consumer,South
CUST1151,Customer_1151,Female,61,Kolkata,Home Office,East
CUST1152,Customer_1152,Female,62,Kolkata,Consumer,East
CUST1153,Customer_1153,Female,60,Mumbai,Consumer,West
CUST1154,Customer_1154,Female,61,Ahmedabad,Consumer,West
CUST1155,Customer_1155,Female,50,Pune,Consumer,West
CUST1156,Customer_1156,Female,34,Ahmedabad,Home Office,West
CUST1157,Customer_1157,Male,28,Delhi,Consumer,North
CUST1158,Customer_1158,Female,30,Hyderabad,Consumer,South
CUST1159,Customer_1159,Female,28,Mumbai,Consumer,West
CUST1160,Customer_1160,Male,48,Delhi,Consumer,North
CUST1161,Customer_1161,Female,45,Delhi,Consumer,North
CUST1162,Customer_1162,Male,61,Pune,Corporate,West
CUST1163,Customer_1163,Male,23,Bangalore,Consumer,South
CUST1164,Customer_1164,Female,58,Bangalore,Home Office,South
CUST1165,Customer_1165,Male,33,Ahmedabad,Consumer,West
CUST1166,Customer_1166,Female,21,Mumbai,Consumer,West
CUST1167,Customer_1167,Female,52,Bangalore,Corporate,South
CUST1168,Customer_1168,Male,43,Delhi,Consumer,North
CUST1169,Customer_1169,Male,29,Bangalore,Consumer,South
CUST1170,Customer_1170,Male,28,Chennai,Consumer,South
CUST1171,Customer_1171,Female,54,Bangalore,Consumer,South
CUST1172,Customer_1172,Female,42,Delhi,Consumer,North
CUST1173,Customer_1173,Female,35,Ahmedabad,Home Office,West
CUST1174,Customer_1174,Male,36,Pune,Consumer,West
CUST1175,Customer_1175,Female,40,Mumbai,Consumer,West
CUST1176,Customer_1176,Male,55,Hyderabad,Corporate,South
CUST1177,Customer_1177,Female,35,Bangalore,Home Office,South
CUST1178,Customer_1178,Male,43,Kolkata,Consumer,East
CUST1179,Customer_1179,Female,23,Kolkata,Consumer,East
CUST1180,Customer_1180,Male,21,Ahmedabad,Consumer,West
CUST1181,Customer_1181,Female,61,Delhi,Home Office,North
CUST1182,Customer_1182,Male,46,Hyderabad,Home Office,South
CUST1183,Customer_1183,Female,51,Hyderabad,Consumer,South
CUST1184,Customer_1184,Female,34,Chennai,Consumer,South
CUST1185,Customer_1185,Male,60,Hyderabad,Consumer,South
CUST1186,Customer_1186,Female,60,Kolkata,Corporate,East
CUST1187,Customer_1187,Female,33,Pune,Consumer,West
CUST1188,Customer_1188,Male,19,Delhi,Corporate,North
CUST1189,Customer_1189,Male,51,Delhi,Home Office,North
CUST1190,Customer_1190,Female,25,Bangalore,Consumer,South
CUST1191,Customer_1191,Male,30,Bangalore,Consumer,South
CUST1192,Customer_1192,Female,59,Bangalore,Consumer,South
CUST1193,Customer_1193,Male,25,Kolkata,Consumer,East
CUST1194,Customer_1194,Female,47,Kolkata,Consumer,East
CUST1195,Customer_1195,Male,49,Ahmedabad,Consumer,West
CUST1196,Customer_1196,Female,53,Kolkata,Corporate,East
CUST1197,Customer_1197,Female,64,Kolkata,Home Office,East
CUST1198,Customer_1198,Female,47,Kolkata,Consumer,East
CUST1199,Customer_1199,Female,18,Kolkata,Consumer,East
CUST1200,Customer_1200,Male,60,Pune,Consumer,West
CUST1201,Customer_1201,Female,56,Kolkata,Corporate,East
CUST1202,Customer_1202,Male,34,Ahmedabad,Corporate,West
CUST1203,Customer_1203,Male,37,Hyderabad,Consumer,South
CUST1204,Customer_1204,Male,41,Hyderabad,Consumer,South
CUST1205,Customer_1205,Male,39,Chennai,Consumer,South
CUST1206,Customer_1206,Female,46,Pune,Consumer,West
CUST1207,Customer_1207,Female,39,Bangalore,Consumer,South
CUST1208,Customer_1208,Male,61,Mumbai,Corporate,West
CUST1209,Customer_1209,Male,26,Kolkata,Home Office,East
CUST1210,Customer_1210,Female,54,Chennai,Consumer,South
CUST1211,Customer_1211,Male,27,Mumbai,Corporate,West
CUST1212,Customer_1212,Male,53,Ahmedabad,Home Office,West
CUST1213,Customer_1213,Male,54,Hyderabad,Consumer,South
CUST1214,Customer_1214,Female,45,Chennai,Consumer,South
CUST1215,Customer_1215,Female,45,Ahmedabad,Home Office,West
CUST1216,Customer_1216,Male,59,Chennai,Consumer,South
CUST1217,Customer_1217,Male,60,Delhi,Home Office,North
CUST1218,Customer_1218,Female,38,Ahmedabad,Home Office,West
CUST1219,Customer_1219,Female,41,Hyderabad,Corporate,South
CUST1220,Customer_1220,Male,59,Hyderabad,Corporate,South
CUST1221,Customer_1221,Female,57,Pune,Corporate,West
CUST1222,Customer_1222,Male,19,Chennai,Corporate,South
CUST1223,Customer_1223,Male,25,Kolkata,Consumer,East
CUST1224,Customer_1224,Female,44,Hyderabad,Consumer,South
CUST1225,Customer_1225,Male,39,Chennai,Consumer,South
CUST1226,Customer_1226,Female,54,Pune,Corporate,West
CUST1227,Customer_1227,Male,44,Kolkata,Consumer,East
CUST1228,Customer_1228,Male,46,Ahmedabad,Consumer,West
CUST1229,Customer_1229,Female,20,Pune,Consumer,West
CUST1230,Customer_1230,Male,61,Delhi,Corporate,North
CUST1231,Customer_1231,Female,30,Kolkata,Home Office,East
CUST1232,Customer_1232,Male,62,Chennai,Home Office,South
CUST1233,Customer_1233,Male,27,Hyderabad,Consumer,South
CUST1234,Customer_1234,Male,53,Hyderabad,Home Office,South
CUST1235,Customer_1235,Female,26,Chennai,Corporate,South
CUST1236,Customer_1236,Male,44,Chennai,Consumer,South
CUST1237,Customer_1237,Female,51,Chennai,Consumer,South
CUST1238,Customer_1238,Male,18,Bangalore,Consumer,South
CUST1239,Customer_1239,Female,49,Kolkata,Home Office,East
CUST1240,Customer_1240,Male,42,Hyderabad,Consumer,South
CUST1241,Customer_1241,Female,46,Kolkata,Consumer,East
CUST1242,Customer_1242,Female,24,Pune,Corporate,West
CUST1243,Customer_1243,Female,20,Hyderabad,Consumer,South
CUST1244,Customer_1244,Female,37,Bangalore,Consumer,South
CUST1245,Customer_1245,Female,37,Chennai,Consumer,South
CUST1246,Customer_1246,Female,47,Delhi,Consumer,North
CUST1247,Customer_1247,Male,52,Chennai,Corporate,South
CUST1248,Customer_1248,Male,52,Ahmedabad,Consumer,West
CUST1249,Customer_1249,Female,56,Chennai,Consumer,South
CUST1250,Customer_1250,Female,44,Bangalore,Consumer,South
CUST1251,Customer_1251,Female,43,Kolkata,Consumer,East
CUST1252,Customer_1252,Male,31,Hyderabad,Consumer,South
CUST1253,Customer_1253,Male,34,Chennai,Corporate,South
CUST1254,Customer_1254,Male,35,Hyderabad,Corporate,South
CUST1255,Customer_1255,Female,62,Mumbai,Corporate,West
CUST1256,Customer_1256,Male,46,Pune,Home Office,West
CUST1257,Customer_1257,Male,37,Kolkata,Consumer,East
CUST1258,Customer_1258,Male,44,Hyderabad,Consumer,South
CUST1259,Customer_1259,Male,35,Delhi,Home Office,North
CUST1260,Customer_1260,Female,21,Pune,Consumer,West
CUST1261,Customer_1261,Male,18,Ahmedabad,Consumer,West
CUST1262,Customer_1262,Female,18,Ahmedabad,Consumer,West
CUST1263,Customer_1263,Male,43,Delhi,Consumer,North
CUST1264,Customer_1264,Male,62,Chennai,Consumer,South
CUST1265,Customer_1265,Male,37,Pune,Home Office,West
CUST1266,Customer_1266,Male,40,Hyderabad,Consumer,South
CUST1267,Customer_1267,Male,27,Pune,Consumer,West
CUST1268,Customer_1268,Male,28,Chennai,Home Office,South
CUST1269,Customer_1269,Female,58,Bangalore,Home Office,South
CUST1270,Customer_1270,Male,58,Kolkata,Consumer,East
CUST1271,Customer_1271,Female,22,Delhi,Consumer,North
CUST1272,Customer_1272,Female,18,Chennai,Corporate,South
CUST1273,Customer_1273,Female,34,Bangalore,Corporate,South
CUST1274,Customer_1274,Male,39,Pune,Corporate,West
CUST1275,Customer_1275,Male,51,Pune,Home Office,West
CUST1276,Customer_1276,Male,62,Chennai,Corporate,South
CUST1277,Customer_1277,Male,58,Hyderabad,Consumer,South
CUST1278,Customer_1278,Female,46,Pune,Corporate,West
CUST1279,Customer_1279,Male,21,Hyderabad,Consumer,South
CUST1280,Customer_1280,Male,22,Hyderabad,Corporate,South
CUST1281,Customer_1281,Female,28,Kolkata,Consumer,East
CUST1282,Customer_1282,Female,38,Hyderabad,Consumer,South
CUST1283,Customer_1283,Female,52,Mumbai,Consumer,West
CUST1284,Customer_1284,Male,29,Kolkata,Consumer,East
CUST1285,Customer_1285,Male,43,Bangalore,Consumer,South
CUST1286,Customer_1286,Male,36,Bangalore,Consumer,South
CUST1287,Customer_1287,Male,62,Pune,Consumer,West
CUST1288,Customer_1288,Male,24,Pune,Corporate,West
CUST1289,Customer_1289,Male,64,Hyderabad,Consumer,South
CUST1290,Customer_1290,Male,24,Kolkata,Corporate,East
CUST1291,Customer_1291,Male,43,Kolkata,Corporate,East
CUST1292,Customer_1292,Male,57,Mumbai,Corporate,West
CUST1293,Customer_1293,Female,22,Hyderabad,Consumer,South
CUST1294,Customer_1294,Female,38,Mumbai,Home Office,West
CUST1295,Customer_1295,Female,31,Ahmedabad,Consumer,West
CUST1296,Customer_1296,Male,21,Hyderabad,Consumer,South
CUST1297,Customer_1297,Male,40,Delhi,Consumer,North
CUST1298,Customer_1298,Male,59,Delhi,Consumer,North
CUST1299,Customer_1299,Female,37,Chennai,Home Office,South
CUST1300,Customer_1300,Female,32,Hyderabad,Consumer,South
CUST1301,Customer_1301,Male,62,Kolkata,Corporate,East
CUST1302,Customer_1302,Female,46,Pune,Corporate,West
CUST1303,Customer_1303,Male,25,Bangalore,Consumer,South
CUST1304,Customer_1304,Male,58,Chennai,Consumer,South
CUST1305,Customer_1305,Female,36,Pune,Consumer,West
CUST1306,Customer_1306,Female,56,Delhi,Consumer,North
CUST1307,Customer_1307,Female,63,Hyderabad,Consumer,South
CUST1308,Customer_1308,Female,45,Chennai,Home Office,South
CUST1309,Customer_1309,Male,63,Hyderabad,Home Office,South
CUST1310,Customer_1310,Female,44,Delhi,Consumer,North
CUST1311,Customer_1311,Male,21,Chennai,Consumer,South
CUST1312,Customer_1312,Female,32,Delhi,Corporate,North
CUST1313,Customer_1313,Male,52,Mumbai,Consumer,West
CUST1314,Customer_1314,Female,54,Delhi,Home Office,North
CUST1315,Customer_1315,Male,18,Kolkata,Consumer,East
CUST1316,Customer_1316,Female,20,Kolkata,Consumer,East
CUST1317,Customer_1317,Male,64,Hyderabad,Corporate,South
CUST1318,Customer_1318,Female,41,Bangalore,Consumer,South
CUST1319,Customer_1319,Male,44,Delhi,Home Office,North
CUST1320,Customer_1320,Male,57,Pune,Home Office,West
CUST1321,Customer_1321,Male,53,Kolkata,Consumer,East
CUST1322,Customer_1322,Male,51,Ahmedabad,Consumer,West
CUST1323,Customer_1323,Female,46,Bangalore,Home Office,South
CUST1324,Customer_1324,Male,41,Mumbai,Home Office,West
CUST1325,Customer_1325,Female,41,Chennai,Consumer,South
CUST1326,Customer_1326,Male,59,Chennai,Corporate,South
CUST1327,Customer_1327,Male,21,Kolkata,Consumer,East
CUST1328,Customer_1328,Female,20,Bangalore,Consumer,South
CUST1329,Customer_1329,Female,51,Kolkata,Home Office,East
CUST1330,Customer_1330,Male,40,Chennai,Consumer,South
CUST1331,Customer_1331,Female,40,Ahmedabad,Home Office,West
CUST1332,Customer_1332,Female,62,Delhi,Consumer,North
CUST1333,Customer_1333,Male,22,Bangalore,Consumer,South
CUST1334,Customer_1334,Female,48,Hyderabad,Consumer,South
CUST1335,Customer_1335,Female,58,Delhi,Consumer,North
CUST1336,Customer_1336,Female,23,Delhi,Corporate,North
CUST1337,Customer_1337,Male,54,Delhi,Consumer,North
CUST1338,Customer_1338,Female,27,Hyderabad,Consumer,South
CUST1339,Customer_1339,Male,57,Ahmedabad,Consumer,West
CUST1340,Customer_1340,Male,24,Mumbai,Consumer,West
CUST1341,Customer_1341,Male,56,Ahmedabad,Corporate,West
CUST1342,Customer_1342,Male,55,Ahmedabad,Consumer,West
CUST1343,Customer_1343,Female,38,Ahmedabad,Consumer,West
CUST1344,Customer_1344,Female,37,Pune,Consumer,West
CUST1345,Customer_1345,Female,20,Kolkata,Consumer,East
CUST1346,Customer_1346,Male,39,Chennai,Consumer,South
CUST1347,Customer_1347,Male,64,Kolkata,Consumer,East
CUST1348,Customer_1348,Male,21,Bangalore,Consumer,South
CUST1349,Customer_1349,Female,45,Ahmedabad,Corporate,West
CUST1350,Customer_1350,Male,29,Mumbai,Corporate,West
CUST1351,Customer_1351,Female,55,Bangalore,Consumer,South
CUST1352,Customer_1352,Female,53,Kolkata,Consumer,East
CUST1353,Customer_1353,Male,64,Chennai,Consumer,South
CUST1354,Customer_1354,Female,58,Hyderabad,Consumer,South
CUST1355,Customer_1355,Male,22,Kolkata,Consumer,East
CUST1356,Customer_1356,Female,30,Delhi,Consumer,North
CUST1357,Customer_1357,Female,40,Kolkata,Consumer,East
CUST1358,Customer_1358,Male,47,Delhi,Consumer,North
CUST1359,Customer_1359,Male,54,Hyderabad,Consumer,South
CUST1360,Customer_1360,Female,42,Kolkata,Consumer,East
CUST1361,Customer_1361,Female,44,Mumbai,Consumer,West
CUST1362,Customer_1362,Male,31,Mumbai,Consumer,West
CUST1363,Customer_1363,Female,64,Bangalore,Consumer,South
CUST1364,Customer_1364,Female,53,Hyderabad,Consumer,South
CUST1365,Customer_1365,Female,56,Ahmedabad,Consumer,West
CUST1366,Customer_1366,Male,33,Mumbai,Consumer,West
CUST1367,Customer_1367,Female,39,Kolkata,Consumer,East
CUST1368,Customer_1368,Female,38,Hyderabad,Consumer,South
CUST1369,Customer_1369,Male,38,Chennai,Consumer,South
CUST1370,Customer_1370,Male,25,Delhi,Consumer,North
CUST1371,Customer_1371,Female,33,Kolkata,Corporate,East
CUST1372,Customer_1372,Male,48,Delhi,Consumer,North
CUST1373,Customer_1373,Female,59,Delhi,Consumer,North
CUST1374,Customer_1374,Male,27,Ahmedabad,Home Office,West
CUST1375,Customer_1375,Male,49,Hyderabad,Consumer,South
CUST1376,Customer_1376,Female,51,Hyderabad,Consumer,South
CUST1377,Customer_1377,Male,26,Bangalore,Home Office,South
CUST1378,Customer_1378,Male,34,Delhi,Corporate,North
CUST1379,Customer_1379,Male,28,Bangalore,Consumer,South
CUST1380,Customer_1380,Female,49,Ahmedabad,Consumer,West
CUST1381,Customer_1381,Male,27,Delhi,Consumer,North
CUST1382,Customer_1382,Male,39,Bangalore,Consumer,South
CUST1383,Customer_1383,Female,34,Bangalore,Consumer,South
CUST1384,Customer_1384,Male,21,Chennai,Consumer,South
CUST1385,Customer_1385,Female,64,Bangalore,Consumer,South
